dataset,k,metric,threshold,bow,classifier,acc
title,50,eucl,0.5,tfidf,nnc,0.6225
title,50,eucl,0.5,count,rfc,0.412
title,50,eucl,0.5,count,xgc,0.555
title,50,eucl,0.5,count,nnc,0.616
title,50,eucl,0.5,bm25,rfc,0.406
title,50,eucl,0.5,bm25,xgc,0.5605
title,50,eucl,0.5,bm25,nnc,0.6225
title,50,sil,0.5,tfidf,rfc,0.4125
title,50,sil,0.5,tfidf,xgc,0.5645
title,50,sil,0.5,tfidf,nnc,0.6115
title,50,sil,0.5,count,rfc,0.419
title,50,sil,0.5,count,xgc,0.571
title,50,sil,0.5,count,nnc,0.6235
title,50,sil,0.5,bm25,rfc,0.414
title,50,sil,0.5,bm25,xgc,0.578
title,50,sil,0.5,bm25,nnc,0.609
title,0,_,0.0,tfidf,rfc,0.4195
title,0,_,0.0,tfidf,xgc,0.5645
title,0,_,0.0,tfidf,nnc,0.6265
title,0,_,0.0,count,rfc,0.428
title,0,_,0.0,count,xgc,0.552
title,0,_,0.0,count,nnc,0.612
title,0,_,0.0,bm25,rfc,0.429
title,0,_,0.0,bm25,xgc,0.553
title,0,_,0.0,bm25,nnc,0.632
bitext,10,eucl,0.1,tfidf,rfc,0.7645693057812862
bitext,10,eucl,0.1,tfidf,xgc,0.990016252612027
bitext,10,eucl,0.1,tfidf,nnc,0.9928024146737868
bitext,10,eucl,0.1,count,rfc,0.8390991409333642
bitext,10,eucl,0.1,count,xgc,0.9930345948456002
bitext,10,eucl,0.1,count,nnc,0.9918736939865336
bitext,10,eucl,0.1,bm25,rfc,0.7578360807986998
bitext,10,eucl,0.1,bm25,xgc,0.9928024146737868
bitext,10,eucl,0.1,bm25,nnc,0.9921058741583468
bitext,10,sil,0.1,tfidf,rfc,0.7745530531692594
bitext,10,sil,0.1,tfidf,xgc,0.9928024146737868
bitext,10,sil,0.1,tfidf,nnc,0.9951242163919202
bitext,10,sil,0.1,count,rfc,0.8462967262595774
bitext,10,sil,0.1,count,xgc,0.9932667750174136
bitext,10,sil,0.1,count,nnc,0.9944276758764802
bitext,10,sil,0.1,bm25,rfc,0.7775713954028326
bitext,10,sil,0.1,bm25,xgc,0.9911771534710936
bitext,10,sil,0.1,bm25,nnc,0.9934989551892268
bitext,10,eucl,0.2,tfidf,rfc,0.7694450893893662
bitext,10,eucl,0.2,tfidf,xgc,0.9911771534710936
bitext,10,eucl,0.2,tfidf,nnc,0.9937311353610402
bitext,10,eucl,0.2,count,rfc,0.8430462038541908
bitext,10,eucl,0.2,count,xgc,0.9925702345019736
bitext,10,eucl,0.2,count,nnc,0.9916415138147202
bitext,10,eucl,0.2,bm25,rfc,0.7675876480148596
bitext,10,eucl,0.2,bm25,xgc,0.9909449732992802
bitext,10,eucl,0.2,bm25,nnc,0.9914093336429068
bitext,10,sil,0.2,tfidf,rfc,0.7673554678430462
bitext,10,sil,0.2,tfidf,xgc,0.9914093336429068
bitext,10,sil,0.2,tfidf,nnc,0.9914093336429068
bitext,10,sil,0.2,count,rfc,0.8479219874622708
bitext,10,sil,0.2,count,xgc,0.9932667750174136
bitext,10,sil,0.2,count,nnc,0.9890875319247736
bitext,10,sil,0.2,bm25,rfc,0.7740886928256326
bitext,10,sil,0.2,bm25,xgc,0.9914093336429068
bitext,10,sil,0.2,bm25,nnc,0.9916415138147202
bitext,10,eucl,0.3,tfidf,rfc,0.7887160436498724
bitext,10,eucl,0.3,tfidf,xgc,0.9916415138147202
bitext,10,eucl,0.3,tfidf,nnc,0.9925702345019736
bitext,10,eucl,0.3,count,rfc,0.8321337357789644
bitext,10,eucl,0.3,count,xgc,0.9914093336429068
bitext,10,eucl,0.3,count,nnc,0.9923380543301602
bitext,10,eucl,0.3,bm25,rfc,0.7824471790109124
bitext,10,eucl,0.3,bm25,xgc,0.9918736939865336
bitext,10,eucl,0.3,bm25,nnc,0.9909449732992802
bitext,10,sil,0.3,tfidf,rfc,0.7592291618295798
bitext,10,sil,0.3,tfidf,xgc,0.990712793127467
bitext,10,sil,0.3,tfidf,nnc,0.9921058741583468
bitext,10,sil,0.3,count,rfc,0.8277223125145112
bitext,10,sil,0.3,count,xgc,0.9911771534710936
bitext,10,sil,0.3,count,nnc,0.9914093336429068
bitext,10,sil,0.3,bm25,rfc,0.7903413048525656
bitext,10,sil,0.3,bm25,xgc,0.9914093336429068
bitext,10,sil,0.3,bm25,nnc,0.9911771534710936
bitext,10,eucl,0.4,tfidf,rfc,0.7938240074297654
bitext,10,eucl,0.4,tfidf,xgc,0.9921058741583468
bitext,10,eucl,0.4,tfidf,nnc,0.9932667750174136
bitext,10,eucl,0.4,count,rfc,0.8511725098676574
bitext,10,eucl,0.4,count,xgc,0.9928024146737868
bitext,10,eucl,0.4,count,nnc,0.9923380543301602
bitext,10,eucl,0.4,bm25,rfc,0.7961458091478988
bitext,10,eucl,0.4,bm25,xgc,0.990712793127467
bitext,10,eucl,0.4,bm25,nnc,0.9909449732992802
bitext,10,sil,0.4,tfidf,rfc,0.7531924773624332
bitext,10,sil,0.4,tfidf,xgc,0.9923380543301602
bitext,10,sil,0.4,tfidf,nnc,0.9897840724402136
bitext,10,sil,0.4,count,rfc,0.8288832133735778
bitext,10,sil,0.4,count,xgc,0.9918736939865336
bitext,10,sil,0.4,count,nnc,0.9923380543301602
bitext,10,sil,0.4,bm25,rfc,0.7596935221732064
bitext,10,sil,0.4,bm25,xgc,0.9918736939865336
bitext,10,sil,0.4,bm25,nnc,0.9914093336429068
bitext,10,eucl,0.5,tfidf,rfc,0.7859298815881124
bitext,10,eucl,0.5,tfidf,xgc,0.9923380543301602
bitext,10,eucl,0.5,tfidf,nnc,0.9932667750174136
bitext,10,eucl,0.5,count,rfc,0.8323659159507778
bitext,10,eucl,0.5,count,xgc,0.9928024146737868
bitext,10,eucl,0.5,count,nnc,0.9930345948456002
bitext,10,eucl,0.5,bm25,rfc,0.7740886928256326
bitext,10,eucl,0.5,bm25,xgc,0.9911771534710936
bitext,10,eucl,0.5,bm25,nnc,0.9925702345019736
bitext,10,sil,0.5,tfidf,rfc,0.7759461342001394
bitext,10,sil,0.5,tfidf,xgc,0.9921058741583468
bitext,10,sil,0.5,tfidf,nnc,0.9923380543301602
bitext,10,sil,0.5,count,rfc,0.846761086603204
bitext,10,sil,0.5,count,xgc,0.9921058741583468
bitext,10,sil,0.5,count,nnc,0.9918736939865336
bitext,10,sil,0.5,bm25,rfc,0.8038077548177386
bitext,10,sil,0.5,bm25,xgc,0.9911771534710936
bitext,10,sil,0.5,bm25,nnc,0.9909449732992802
bitext,25,eucl,0.1,tfidf,rfc,0.7513350359879266
bitext,25,eucl,0.1,tfidf,xgc,0.990712793127467
bitext,25,eucl,0.1,tfidf,nnc,0.9928024146737868
bitext,25,eucl,0.1,count,rfc,0.8365451590434176
bitext,25,eucl,0.1,count,xgc,0.9921058741583468
bitext,25,eucl,0.1,count,nnc,0.9937311353610402
bitext,25,eucl,0.1,bm25,rfc,0.7824471790109124
bitext,25,eucl,0.1,bm25,xgc,0.990016252612027
bitext,25,eucl,0.1,bm25,nnc,0.9918736939865336
bitext,25,sil,0.1,tfidf,rfc,0.7954492686324588
bitext,25,sil,0.1,tfidf,xgc,0.9941954957046668
bitext,25,sil,0.1,tfidf,nnc,0.9941954957046668
bitext,25,sil,0.1,count,rfc,0.8400278616206176
bitext,25,sil,0.1,count,xgc,0.9953563965637334
bitext,25,sil,0.1,count,nnc,0.9946598560482934
bitext,25,sil,0.1,bm25,rfc,0.7473879730671
bitext,25,sil,0.1,bm25,xgc,0.9934989551892268
bitext,25,sil,0.1,bm25,nnc,0.9955885767355468
bitext,25,eucl,0.2,tfidf,rfc,0.7397260273972602
bitext,25,eucl,0.2,tfidf,xgc,0.9818899465985604
bitext,25,eucl,0.2,tfidf,nnc,0.9800325052240538
bitext,25,eucl,0.2,count,rfc,0.7641049454376596
bitext,25,eucl,0.2,count,xgc,0.9823543069421872
bitext,25,eucl,0.2,count,nnc,0.9800325052240538
bitext,25,eucl,0.2,bm25,rfc,0.765033666124913
bitext,25,eucl,0.2,bm25,xgc,0.9839795681448804
bitext,25,eucl,0.2,bm25,nnc,0.9777107035059206
bitext,25,sil,0.2,tfidf,rfc,0.7682841885302996
bitext,25,sil,0.2,tfidf,xgc,0.990016252612027
bitext,25,sil,0.2,tfidf,nnc,0.9928024146737868
bitext,25,sil,0.2,count,rfc,0.8442071047132574
bitext,25,sil,0.2,count,xgc,0.9932667750174136
bitext,25,sil,0.2,count,nnc,0.9953563965637334
bitext,25,sil,0.2,bm25,rfc,0.7733921523101928
bitext,25,sil,0.2,bm25,xgc,0.9923380543301602
bitext,25,sil,0.2,bm25,nnc,0.9934989551892268
bitext,25,eucl,0.3,tfidf,rfc,0.7550499187369398
bitext,25,eucl,0.3,tfidf,xgc,0.9788716043649872
bitext,25,eucl,0.3,tfidf,nnc,0.9770141629904806
bitext,25,eucl,0.3,count,rfc,0.774320872997446
bitext,25,eucl,0.3,count,xgc,0.9798003250522406
bitext,25,eucl,0.3,count,nnc,0.9732992802414674
bitext,25,eucl,0.3,bm25,rfc,0.7511028558161134
bitext,25,eucl,0.3,bm25,xgc,0.976549802646854
bitext,25,eucl,0.3,bm25,nnc,0.972370559554214
bitext,25,sil,0.3,tfidf,rfc,0.7425121894590202
bitext,25,sil,0.3,tfidf,xgc,0.9818899465985604
bitext,25,sil,0.3,tfidf,nnc,0.977246343162294
bitext,25,sil,0.3,count,rfc,0.7752495936846994
bitext,25,sil,0.3,count,xgc,0.9839795681448804
bitext,25,sil,0.3,count,nnc,0.9784072440213606
bitext,25,sil,0.3,bm25,rfc,0.7411191084281402
bitext,25,sil,0.3,bm25,xgc,0.9839795681448804
bitext,25,sil,0.3,bm25,nnc,0.975853262131414
bitext,25,eucl,0.4,tfidf,rfc,0.75296029719062
bitext,25,eucl,0.4,tfidf,xgc,0.9774785233341072
bitext,25,eucl,0.4,tfidf,nnc,0.9721383793824008
bitext,25,eucl,0.4,count,rfc,0.7798931971209658
bitext,25,eucl,0.4,count,xgc,0.9800325052240538
bitext,25,eucl,0.4,count,nnc,0.9742280009287206
bitext,25,eucl,0.4,bm25,rfc,0.7476201532389134
bitext,25,eucl,0.4,bm25,xgc,0.9767819828186672
bitext,25,eucl,0.4,bm25,nnc,0.9695843974924542
bitext,25,sil,0.4,tfidf,rfc,0.7355467843046204
bitext,25,sil,0.4,tfidf,xgc,0.9788716043649872
bitext,25,sil,0.4,tfidf,nnc,0.9749245414441606
bitext,25,sil,0.4,count,rfc,0.7852333410726724
bitext,25,sil,0.4,count,xgc,0.9814255862549338
bitext,25,sil,0.4,count,nnc,0.975853262131414
bitext,25,sil,0.4,bm25,rfc,0.7299744601811006
bitext,25,sil,0.4,bm25,xgc,0.9809612259113072
bitext,25,sil,0.4,bm25,nnc,0.9798003250522406
bitext,25,eucl,0.5,tfidf,rfc,0.6591595077780358
bitext,25,eucl,0.5,tfidf,xgc,0.913396795913629
bitext,25,eucl,0.5,tfidf,nnc,0.909914093336429
bitext,25,eucl,0.5,count,rfc,0.6837706059902484
bitext,25,eucl,0.5,count,xgc,0.916182957975389
bitext,25,eucl,0.5,count,nnc,0.912700255398189
bitext,25,eucl,0.5,bm25,rfc,0.6584629672625958
bitext,25,eucl,0.5,bm25,xgc,0.9131646157418156
bitext,25,eucl,0.5,bm25,nnc,0.9094497329928024
bitext,25,sil,0.5,tfidf,rfc,0.7325284420710472
bitext,25,sil,0.5,tfidf,xgc,0.9832830276294404
bitext,25,sil,0.5,tfidf,nnc,0.9788716043649872
bitext,25,sil,0.5,count,rfc,0.7747852333410726
bitext,25,sil,0.5,count,xgc,0.9835152078012538
bitext,25,sil,0.5,count,nnc,0.9774785233341072
bitext,25,sil,0.5,bm25,rfc,0.7315997213837938
bitext,25,sil,0.5,bm25,xgc,0.9802646853958672
bitext,25,sil,0.5,bm25,nnc,0.9742280009287206
bitext,50,eucl,0.1,tfidf,rfc,0.7731599721383794
bitext,50,eucl,0.1,tfidf,xgc,0.9874622707220804
bitext,50,eucl,0.1,tfidf,nnc,0.988623171581147
bitext,50,eucl,0.1,count,rfc,0.8170420246110982
bitext,50,eucl,0.1,count,xgc,0.9895518922684002
bitext,50,eucl,0.1,count,nnc,0.985837009519387
bitext,50,eucl,0.1,bm25,rfc,0.765730206640353
bitext,50,eucl,0.1,bm25,xgc,0.988623171581147
bitext,50,eucl,0.1,bm25,nnc,0.9883909914093336
bitext,50,sil,0.1,tfidf,rfc,0.7726956117947528
bitext,50,sil,0.1,tfidf,xgc,0.9934989551892268
bitext,50,sil,0.1,tfidf,nnc,0.9928024146737868
bitext,50,sil,0.1,count,rfc,0.838170420246111
bitext,50,sil,0.1,count,xgc,0.9941954957046668
bitext,50,sil,0.1,count,nnc,0.9941954957046668
bitext,50,sil,0.1,bm25,rfc,0.786394241931739
bitext,50,sil,0.1,bm25,xgc,0.9923380543301602
bitext,50,sil,0.1,bm25,nnc,0.9958207569073602
bitext,50,eucl,0.2,tfidf,rfc,0.737404225679127
bitext,50,eucl,0.2,tfidf,xgc,0.9672625957743208
bitext,50,eucl,0.2,tfidf,nnc,0.9642442535407476
bitext,50,eucl,0.2,count,rfc,0.761550963547713
bitext,50,eucl,0.2,count,xgc,0.9663338750870676
bitext,50,eucl,0.2,count,nnc,0.963779893197121
bitext,50,eucl,0.2,bm25,rfc,0.738100766194567
bitext,50,eucl,0.2,bm25,xgc,0.9635477130253076
bitext,50,eucl,0.2,bm25,nnc,0.962386812166241
bitext,50,sil,0.2,tfidf,rfc,0.7564429997678198
bitext,50,sil,0.2,tfidf,xgc,0.9849082888321338
bitext,50,sil,0.2,tfidf,nnc,0.9869979103784536
bitext,50,sil,0.2,count,rfc,0.8172742047829116
bitext,50,sil,0.2,count,xgc,0.988623171581147
bitext,50,sil,0.2,count,nnc,0.9874622707220804
bitext,50,sil,0.2,bm25,rfc,0.7915022057116322
bitext,50,sil,0.2,bm25,xgc,0.985837009519387
bitext,50,sil,0.2,bm25,nnc,0.9853726491757604
bitext,50,eucl,0.3,tfidf,rfc,0.7181332714186208
bitext,50,eucl,0.3,tfidf,xgc,0.9417227768748548
bitext,50,eucl,0.3,tfidf,nnc,0.9433480380775482
bitext,50,eucl,0.3,count,rfc,0.7369398653355004
bitext,50,eucl,0.3,count,xgc,0.9472951009983748
bitext,50,eucl,0.3,count,nnc,0.9435802182493616
bitext,50,eucl,0.3,bm25,rfc,0.6951474344091014
bitext,50,eucl,0.3,bm25,xgc,0.9433480380775482
bitext,50,eucl,0.3,bm25,nnc,0.9324355700023218
bitext,50,sil,0.3,tfidf,rfc,0.7241699558857674
bitext,50,sil,0.3,tfidf,xgc,0.971674019038774
bitext,50,sil,0.3,tfidf,nnc,0.9688878569770142
bitext,50,sil,0.3,count,rfc,0.7791966566055258
bitext,50,sil,0.3,count,xgc,0.972370559554214
bitext,50,sil,0.3,count,nnc,0.9753889017877874
bitext,50,sil,0.3,bm25,rfc,0.7069886231715812
bitext,50,sil,0.3,bm25,xgc,0.9707452983515208
bitext,50,sil,0.3,bm25,nnc,0.965869514743441
bitext,50,eucl,0.4,tfidf,rfc,0.6336196888785698
bitext,50,eucl,0.4,tfidf,xgc,0.9171116786626422
bitext,50,eucl,0.4,tfidf,nnc,0.9082888321337358
bitext,50,eucl,0.4,count,rfc,0.6589273276062224
bitext,50,eucl,0.4,count,xgc,0.9243092639888554
bitext,50,eucl,0.4,count,nnc,0.9143255166008822
bitext,50,eucl,0.4,bm25,rfc,0.6213141397724634
bitext,50,eucl,0.4,bm25,xgc,0.9178082191780822
bitext,50,eucl,0.4,bm25,nnc,0.8945902019967494
bitext,50,sil,0.4,tfidf,rfc,0.7202228929649408
bitext,50,sil,0.4,tfidf,xgc,0.9663338750870676
bitext,50,sil,0.4,tfidf,nnc,0.9656373345716276
bitext,50,sil,0.4,count,rfc,0.7627118644067796
bitext,50,sil,0.4,count,xgc,0.9719061992105874
bitext,50,sil,0.4,count,nnc,0.9661016949152542
bitext,50,sil,0.4,bm25,rfc,0.7109356860924078
bitext,50,sil,0.4,bm25,xgc,0.9691200371488274
bitext,50,sil,0.4,bm25,nnc,0.965172974228001
bitext,50,eucl,0.5,tfidf,rfc,0.4330160204318551
bitext,50,eucl,0.5,tfidf,xgc,0.6995588576735546
bitext,50,eucl,0.5,tfidf,nnc,0.6928256326909682
bitext,50,eucl,0.5,count,rfc,0.4395170652426283
bitext,50,eucl,0.5,count,xgc,0.7069886231715812
bitext,50,eucl,0.5,count,nnc,0.7042024611098212
bitext,50,eucl,0.5,bm25,rfc,0.4441606686788948
bitext,50,eucl,0.5,bm25,xgc,0.6981657766426748
bitext,50,eucl,0.5,bm25,nnc,0.672858137915022
bitext,50,sil,0.5,tfidf,rfc,0.7116322266078476
bitext,50,sil,0.5,tfidf,xgc,0.9505456234037614
bitext,50,sil,0.5,tfidf,nnc,0.9484560018574414
bitext,50,sil,0.5,count,rfc,0.7634084049222196
bitext,50,sil,0.5,count,xgc,0.9554214070118412
bitext,50,sil,0.5,count,nnc,0.948223821685628
bitext,50,sil,0.5,bm25,rfc,0.712560947295101
bitext,50,sil,0.5,bm25,xgc,0.9528674251218946
bitext,50,sil,0.5,bm25,nnc,0.9484560018574414
bitext,0,_,0.0,tfidf,rfc,0.7724634316229394
bitext,0,_,0.0,tfidf,xgc,0.9904806129556536
bitext,0,_,0.0,tfidf,nnc,0.9958207569073602
bitext,0,_,0.0,count,rfc,0.8263292314836312
bitext,0,_,0.0,count,xgc,0.9951242163919202
bitext,0,_,0.0,count,nnc,0.9958207569073602
bitext,0,_,0.0,bm25,rfc,0.7775713954028326
bitext,0,_,0.0,bm25,xgc,0.9948920362201068
bitext,0,_,0.0,bm25,nnc,0.9969816577664268
